combination,r2,q2,mae,rmsd,threshold,model,predictions
"('total_dipole_6-11-4', 'L_11-26', 'loc_B5_11-27')",0.21099221152198155,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.72666503 0.80941059 0.64071669 0.80324191 0.78446512 0.9201595
 0.99551743 0.92422129 0.51928807 0.87193972 0.92737802 0.57614524
 0.55003133 0.4799954  0.87919419 0.62098176 0.60708029 1.19824904]"
"('total_dipole_6-11-4', 'L_11-26', 'B1_B5_angle_11-27')",0.25981447105413336,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.77419551 0.98803665 0.67646909 0.67860978 0.71029173 0.81761192
 0.97239045 0.88465475 0.46563713 0.95077696 0.9147165  0.54709925
 0.41461559 0.55475453 0.95421818 0.64866114 0.64392875 1.23801271]"
"('total_dipole_6-11-4', 'L_11-26', '0_dihedral_[28, 27, 29, 11]')",0.2502989448459516,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.82363818 0.79126997 0.72103095 0.76972988 0.7638381  0.8512283
 1.01220066 0.92930813 0.45403298 0.77413236 0.99249013 0.48376095
 0.41671524 0.52687294 0.93408516 0.69677258 0.68041513 1.21315897]"
"('total_dipole_6-11-4', 'L_11-26', '0_bond_length_11-26')",0.21526569021547914,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.75032556 0.82330912 0.64028245 0.74706248 0.87331928 0.91034557
 1.08489932 0.88325553 0.50725073 0.86039512 0.92403026 0.59384442
 0.60869485 0.46942426 0.74559097 0.62288159 0.59582236 1.19394677]"
"('total_dipole_6-11-4', 'L_11-26', 'aniso')",0.28486388577952537,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.77549243 0.73446077 0.62682334 0.6345756  0.6670965  0.88636749
 0.95627947 0.8535305  0.4187835  1.09703953 0.94093257 0.5435856
 0.60462174 0.46769145 0.96949209 0.68052886 0.69481588 1.28256331]"
"('total_dipole_6-11-4', 'L_11-26', 'iso')",0.2588296396323073,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.7671488  0.68169293 0.64958999 0.97679532 0.96464297 0.77546644
 0.9323222  0.79820201 0.55959101 0.97431353 0.83963833 0.62290854
 0.53329837 0.38710309 0.89912986 0.61021535 0.58903915 1.27358271]"
"('total_dipole_6-11-4', 'B1_11-27', 'B5_11-27')",0.1758831991873948,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.72852542 0.90452068 0.66820823 0.7824269  0.84570178 0.94503045
 0.90452423 0.87186295 0.50646096 0.93381133 0.92953271 0.56397414
 0.68634844 0.36304081 0.89349526 0.65311276 0.65609536 0.99800817]"
"('total_dipole_6-11-4', 'B1_11-27', 'L_11-27')",0.18565146511254804,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.76830533 0.88086369 0.70135948 0.74332015 0.84482544 0.96768309
 0.91959547 0.88857242 0.48286836 0.86758366 0.92785045 0.48965451
 0.56961149 0.3949185  0.91909049 0.6848938  0.79002547 0.99365879]"
"('total_dipole_6-11-4', 'B1_11-27', 'loc_B5_11-27')",0.17341312804493592,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.71638541 0.94734433 0.65852799 0.85422166 0.87369536 0.93958523
 0.88507707 0.85187137 0.53466699 0.88453383 0.87691696 0.59959547
 0.64967888 0.3472224  0.91295151 0.64404605 0.65645608 1.001904  ]"
"('total_dipole_6-11-4', 'B1_11-27', 'B1_B5_angle_11-27')",0.18344032647191233,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.80038591 1.02777606 0.73457398 0.77097394 0.85557805 0.93179827
 0.87705263 0.84386887 0.46111354 0.90829725 0.88392818 0.53409437
 0.56951623 0.373567   0.91343389 0.71504414 0.71464378 0.91903451]"
"('total_dipole_6-11-4', 'B1_11-27', '0_dihedral_[28, 27, 29, 11]')",0.18975609868488186,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.83557095 0.91204032 0.76336937 0.80165379 0.85816782 0.93936463
 0.89634688 0.86050597 0.43623237 0.82042726 0.9236608  0.48682742
 0.54689413 0.38055079 0.95307549 0.74469289 0.74099258 0.93430715]"
"('total_dipole_6-11-4', 'B1_11-27', '0_bond_length_11-26')",0.2095533366948682,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.69529832 0.84123455 0.61681391 0.8273062  0.79298484 0.903327
 0.97069138 0.90815614 0.54733278 0.87917277 0.9134708  0.6050473
 0.5736138  0.45805658 0.89950602 0.59852878 0.59776601 1.20637345]"
"('total_dipole_6-11-4', 'B1_11-27', 'aniso')",0.2897768293934445,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.8934138  0.76898802 0.70910109 0.54952718 0.72532915 0.90295062
 0.95000265 0.8536707  0.35455054 1.15516705 1.01048309 0.48033778
 0.64782637 0.37123606 0.75484007 0.81174745 0.81006236 1.08544662]"
"('total_dipole_6-11-4', 'B1_11-27', 'iso')",0.1828347293738808,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.79040761 0.87946034 0.71658402 0.90739085 0.96357308 0.91731201
 0.8541992  0.8003315  0.50253178 0.92388914 0.84391743 0.57075185
 0.63073173 0.2983482  0.91162301 0.69237146 0.68749797 0.94375946]"
"('total_dipole_6-11-4', 'B5_11-27', 'L_11-27')",0.18756068341787557,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.74708616 0.86942312 0.68281191 0.71722968 0.82335925 0.95624619
 0.91491772 0.88382574 0.48243636 0.92151583 0.94676507 0.50061021
 0.62771428 0.39327879 0.93353089 0.66700634 0.75358037 1.0133427 ]"
"('total_dipole_6-11-4', 'B5_11-27', 'loc_B5_11-27')",0.17348554057700538,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.73832131 0.90479717 0.676214   0.78198026 0.85899947 0.94440198
 0.92183899 0.88911784 0.51119553 0.91835053 0.94829957 0.55898414
 0.68013279 0.36279621 0.83810243 0.66065507 0.65571456 0.98477876]"
"('total_dipole_6-11-4', 'B5_11-27', 'B1_B5_angle_11-27')",0.19162134122595864,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.77795268 1.00051351 0.71387023 0.6925763  0.8177992  0.91124634
 0.88532252 0.85268035 0.45477807 0.98730046 0.93944375 0.52170348
 0.63762437 0.38438518 0.91445557 0.69471208 0.69647061 0.9518459 ]"
"('total_dipole_6-11-4', 'B5_11-27', '0_dihedral_[28, 27, 29, 11]')",0.20431792538239513,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.82861574 0.86439326 0.75542193 0.69218303 0.81262095 0.90494518
 0.91838829 0.88242243 0.41676941 0.89971195 1.02032165 0.4488751
 0.61767367 0.39970011 0.937312   0.73651158 0.73082725 0.96798709]"
"('total_dipole_6-11-4', 'B5_11-27', '0_bond_length_11-26')",0.20388396561148825,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.70566227 0.85519871 0.6258111  0.8384379  0.82573275 0.89736353
 0.99667996 0.93517652 0.56630236 0.84650535 0.94204965 0.60606551
 0.5662345  0.44901989 0.79579632 0.60712122 0.59502762 1.18049545]"
"('total_dipole_6-11-4', 'B5_11-27', 'aniso')",0.2575241930626927,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.8525719  0.82138989 0.7083787  0.67666843 0.72835102 0.9582583
 0.85143584 0.77406651 0.35140509 1.08405687 0.84712155 0.51066495
 0.60244722 0.36971875 1.06018998 0.77642612 0.80265336 1.05887614]"
"('total_dipole_6-11-4', 'B5_11-27', 'iso')",0.1964486287183398,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.77442472 0.81839    0.69811473 0.83705496 0.95655954 0.87383985
 0.85805014 0.7969172  0.50087527 1.03693961 0.90966478 0.55755084
 0.72400561 0.28822524 0.89122607 0.67128433 0.66410984 0.97744789]"
"('total_dipole_6-11-4', 'L_11-27', 'loc_B5_11-27')",0.2070073691081321,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.69911426 0.90266513 0.63645284 0.70938181 0.85948644 0.89981722
 0.94597591 0.91648567 0.57037628 0.83479783 0.97832343 0.49547135
 0.53886246 0.4031235  0.85953803 0.62177958 0.864955   1.09807389]"
"('total_dipole_6-11-4', 'L_11-27', 'B1_B5_angle_11-27')",0.18815035256244583,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.78508946 0.9530402  0.71911063 0.74207601 0.83380623 0.95217215
 0.88502539 0.8531328  0.45793971 0.9048039  0.89465463 0.50355775
 0.56672583 0.38986454 0.96635612 0.70104373 0.76452911 0.96175244]"
"('total_dipole_6-11-4', 'L_11-27', '0_dihedral_[28, 27, 29, 11]')",0.19087695450772502,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.82190342 0.89897587 0.75056268 0.77774219 0.84901672 0.94740738
 0.90056987 0.86602923 0.44156473 0.83362818 0.92548901 0.47872491
 0.54657887 0.38829744 0.95962543 0.73233898 0.76467492 0.95155079]"
"('total_dipole_6-11-4', 'L_11-27', '0_bond_length_11-26')",0.21950906432238304,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.71578152 0.80750868 0.63372682 0.75225878 0.7774354  0.91233429
 0.98812722 0.92875511 0.52633961 0.86808663 0.94773878 0.536946
 0.52400427 0.48410672 0.90859631 0.61478157 0.69744297 1.21070993]"
"('total_dipole_6-11-4', 'L_11-27', 'aniso')",0.27212243045950557,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.84312997 0.82322703 0.67382401 0.67202718 0.71335026 0.90758987
 0.86115074 0.76411569 0.3573445  1.22395467 0.89410861 0.59628127
 0.75921133 0.3235386  0.91974734 0.77536941 0.64566939 1.08104074]"
"('total_dipole_6-11-4', 'L_11-27', 'iso')",0.1982150774076219,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.80093596 0.83240715 0.72447818 0.82230082 0.91874111 0.93028003
 0.85089917 0.79886792 0.46618701 0.94121667 0.85490548 0.50251203
 0.58736553 0.33366694 1.00831392 0.69992006 0.78767174 0.97401088]"
"('total_dipole_6-11-4', 'loc_B5_11-27', 'B1_B5_angle_11-27')",0.1930452727355515,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.78830218 1.13924124 0.72459051 0.76971853 0.87923053 0.86852039
 0.87379273 0.84003155 0.49958105 0.90606388 0.89383936 0.56341288
 0.54558032 0.36424069 0.84386566 0.70374832 0.70948312 0.92143767]"
"('total_dipole_6-11-4', 'loc_B5_11-27', '0_dihedral_[28, 27, 29, 11]')",0.20903655920354058,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.86408834 0.96935291 0.78650853 0.83681827 0.91626305 0.84453652
 0.93092489 0.8911925  0.47906966 0.70128974 1.00114502 0.47989284
 0.47518024 0.37166581 0.82034379 0.76616609 0.7602193  0.94002311]"
"('total_dipole_6-11-4', 'loc_B5_11-27', '0_bond_length_11-26')",0.21018024732309837,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.72528946 0.8115159  0.64073375 0.80706063 0.78318054 0.92017169
 0.99112861 0.92580462 0.52128012 0.87144342 0.92773133 0.5763496
 0.54887283 0.47822318 0.88158037 0.6209743  0.60775099 1.19558927]"
"('total_dipole_6-11-4', 'loc_B5_11-27', 'aniso')",0.3492514363766104,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.75579096 0.83712002 0.54886597 0.56127516 0.70706146 0.74781832
 0.92125719 0.80023864 0.48470278 1.27437022 1.01562075 0.63020551
 0.75034418 0.31646323 0.71560114 0.70187944 0.7582554  1.30781024]"
"('total_dipole_6-11-4', 'loc_B5_11-27', 'iso')",0.1834427148124237,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.78725756 0.88575325 0.71261305 0.92678754 0.98777075 0.90152914
 0.85822679 0.80190146 0.52116952 0.91656272 0.84831373 0.58252001
 0.63188036 0.2864743  0.87269558 0.6876014  0.6809191  0.94470436]"
"('total_dipole_6-11-4', 'B1_B5_angle_11-27', '0_dihedral_[28, 27, 29, 11]')",0.19056632062729262,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.83704014 0.94722839 0.76539401 0.78628617 0.85503147 0.93401579
 0.88978814 0.85440609 0.43354388 0.84094018 0.9158468  0.48975083
 0.54163263 0.38193991 0.94926775 0.74597994 0.74265816 0.92393034]"
"('total_dipole_6-11-4', 'B1_B5_angle_11-27', '0_bond_length_11-26')",0.2587014376608435,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.77190283 0.99030728 0.67610823 0.68433372 0.70841541 0.81758254
 0.96660226 0.88724967 0.46885046 0.94980022 0.91543239 0.54764408
 0.41303282 0.55245962 0.95713107 0.64827282 0.64444987 1.2351053 ]"
"('total_dipole_6-11-4', 'B1_B5_angle_11-27', 'aniso')",0.25369758286571165,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.80739069 0.75851338 0.66854595 0.64814373 0.72195618 0.94847455
 0.88472488 0.80934841 0.38420923 1.11729972 0.91571862 0.52056368
 0.69070492 0.36825641 0.99448515 0.7356415  0.75810066 1.10260295]"
"('total_dipole_6-11-4', 'B1_B5_angle_11-27', 'iso')",0.19305593301634494,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.82373782 0.9614444  0.74910822 0.8401081  0.926322   0.90414815
 0.83335678 0.78234989 0.45759242 0.95491616 0.8362214  0.53996055
 0.58415893 0.32227025 0.96240462 0.72309518 0.72184894 0.9116368 ]"
"('total_dipole_6-11-4', '0_dihedral_[28, 27, 29, 11]', '0_bond_length_11-26')",0.24948646216202308,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.82193466 0.79342425 0.72090195 0.77416585 0.76204135 0.85104916
 1.00729228 0.93135188 0.45644542 0.7734895  0.99304663 0.48402542
 0.41505146 0.52516059 0.93691221 0.69660136 0.68101864 1.210768  ]"
"('total_dipole_6-11-4', '0_dihedral_[28, 27, 29, 11]', 'aniso')",0.252251062957496,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.83331333 0.81095405 0.70168596 0.63883811 0.72493138 0.93824861
 0.87126102 0.80093117 0.3639944  1.09530418 0.90983946 0.4968894
 0.64644794 0.37904842 1.02640911 0.75601607 0.77707827 1.06348974]"
"('total_dipole_6-11-4', '0_dihedral_[28, 27, 29, 11]', 'iso')",0.19866356545413455,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.86099024 0.87102582 0.78014597 0.86157069 0.93076688 0.90782701
 0.85666421 0.80388292 0.43547202 0.86994707 0.87949921 0.49447301
 0.55533985 0.33103284 0.9759679  0.75467547 0.74791231 0.9174872 ]"
"('total_dipole_6-11-4', '0_bond_length_11-26', 'aniso')",0.2847157501399251,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.77433665 0.73524829 0.6264641  0.63694124 0.66499992 0.88600044
 0.95295376 0.85487427 0.42014015 1.09752607 0.94144752 0.54370163
 0.60341601 0.46688058 0.97195553 0.68040863 0.69532039 1.28206545]"
"('total_dipole_6-11-4', '0_bond_length_11-26', 'iso')",0.257474323785855,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.76478631 0.68538022 0.6493516  0.98137783 0.961881   0.77604227
 0.92668079 0.80130268 0.56249658 0.97290565 0.84076779 0.62315239
 0.53168019 0.38520028 0.90191731 0.61004796 0.589859   1.26985076]"
"('total_dipole_6-11-4', 'aniso', 'iso')",0.2559559538113002,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.83956306 0.78459413 0.70366364 0.68482896 0.77585355 0.91935494
 0.84236959 0.7608535  0.37157038 1.13706332 0.87327424 0.51240243
 0.66301212 0.342057   1.04067477 0.753348   0.77346256 1.05673441]"
"('nbo_atom_14', 'nbo_atom_11', 'nbo_atom_27')",0.15333794517774935,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.84016025 0.88281307 0.8831231  0.57836954 0.75807573 0.92118994
 0.92378765 0.78388388 0.38873531 0.6526616  0.78406577 0.64605598
 0.51591872 0.64721018 0.88052854 0.85284287 0.88468887 1.01056962]"
"('nbo_atom_14', 'nbo_atom_11', 'nbo_atom_6')",0.18290374836504686,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.90906712 0.8116319  0.91871122 0.63261957 0.67089574 0.84343894
 0.96796237 0.79995065 0.51308893 0.63871247 0.78776921 0.50705448
 0.44207553 0.58941575 0.974387   0.89491843 0.93460302 0.99837829]"
"('nbo_atom_14', 'nbo_atom_11', 'nbo_atom_26')",0.23902847379858694,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.86496403 0.93731994 0.894951   0.76886713 0.8621597  0.89288042
 0.8690398  0.79753296 0.3433209  0.59247097 0.86443481 0.73660304
 0.53659269 0.25130469 0.8948248  0.86077627 0.89127597 0.9753615 ]"
"('nbo_atom_14', 'nbo_atom_11', 'L_11-26')",0.1649909532871331,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.82349743 0.84193922 0.85977921 0.53723194 0.70740087 0.89584569
 0.94799917 0.7962397  0.42065624 0.65829364 0.78586835 0.63885925
 0.50126865 0.74838119 0.85398916 0.83201307 0.85831394 1.12710387]"
"('nbo_atom_14', 'nbo_atom_11', 'B1_11-27')",0.15308828696784826,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.84424086 0.8856112  0.88418085 0.55857245 0.74241674 0.92930577
 0.8923971  0.76482735 0.38771683 0.68304822 0.76568908 0.63548623
 0.53177252 0.66037817 0.91711236 0.85586232 0.88909326 1.0069693 ]"
"('nbo_atom_14', 'nbo_atom_11', 'B5_11-27')",0.1808877698618535,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.81993328 0.81481669 0.87002449 0.40107733 0.67769294 0.87206002
 0.93553382 0.79740739 0.35842447 0.77923529 0.88714249 0.68633482
 0.61691346 0.66524398 0.87608069 0.83213483 0.86858157 1.07604304]"
"('nbo_atom_14', 'nbo_atom_11', 'L_11-27')",0.1664607748301361,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.8564787  0.95842012 0.90697451 0.61623261 0.79844663 0.93388438
 0.93399701 0.77906334 0.36026172 0.62248094 0.76649466 0.71177978
 0.51628053 0.59445895 0.79458078 0.87032435 0.80465324 1.00986837]"
"('nbo_atom_14', 'nbo_atom_11', 'loc_B5_11-27')",0.1989730426449836,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.80426904 0.99838254 0.85998772 0.59942309 0.83669134 0.86684026
 0.98604467 0.8226038  0.4257953  0.55646069 0.82918153 0.75653419
 0.45688501 0.56607711 0.68176685 0.81850027 0.85925487 1.10998233]"
"('nbo_atom_14', 'nbo_atom_11', 'B1_B5_angle_11-27')",0.16628591298115492,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.81898926 0.81016534 0.86710473 0.60595612 0.78432204 0.96337819
 0.96261027 0.81413364 0.38806142 0.59404967 0.79941202 0.69107116
 0.52773378 0.60718547 0.82552379 0.83312597 0.86320475 1.07865299]"
"('nbo_atom_14', 'nbo_atom_11', '0_dihedral_[28, 27, 29, 11]')",0.19062588818422066,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.75849752 0.94128279 0.81994034 0.57684721 0.78596485 0.97728014
 0.96527796 0.80227738 0.37182508 0.68948231 0.74620538 0.82698229
 0.52312375 0.52490561 0.81084251 0.77344397 0.81775224 1.12274928]"
"('nbo_atom_14', 'nbo_atom_11', '0_bond_length_11-26')",0.16487629947368898,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.82282579 0.84301782 0.85988035 0.53854564 0.70649201 0.89607088
 0.94626939 0.79712141 0.42111158 0.65783804 0.78607653 0.63845224
 0.50023377 0.74790568 0.85518497 0.83208516 0.85875492 1.12681443]"
"('nbo_atom_14', 'nbo_atom_11', 'aniso')",0.18416567200839196,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.87589617 0.78951735 0.85870087 0.46581961 0.64843452 0.89585204
 0.85380578 0.72368666 0.35895807 0.86676614 0.77949919 0.60673539
 0.5960208  0.68109399 0.98231775 0.88514239 0.92693946 1.03949443]"
"('nbo_atom_14', 'nbo_atom_11', 'iso')",0.1525859379626806,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.84824026 0.88909618 0.88894686 0.55759121 0.74925152 0.92716725
 0.90234478 0.77317383 0.39053466 0.66927242 0.77370725 0.63805048
 0.52530047 0.66150335 0.88640859 0.86003939 0.89037025 1.00368187]"
"('nbo_atom_14', 'nbo_atom_27', 'nbo_atom_6')",0.14568574322990202,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.89677762 0.89110888 0.89128357 0.53897651 0.68489707 0.92552539
 0.82178914 0.74473166 0.53039997 0.79111946 0.74270326 0.42523445
 0.59487492 0.69056438 0.92714661 0.88672091 0.90386599 0.94696083]"
"('nbo_atom_14', 'nbo_atom_27', 'nbo_atom_26')",0.2334283292216367,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.93895695 1.03941826 0.92333063 0.62464792 0.81975369 0.97090468
 0.59167294 0.68261994 0.407346   0.82575398 0.7764544  0.57301661
 0.72331849 0.3055681  0.92758902 0.91807369 0.91964172 0.8666136 ]"
"('nbo_atom_14', 'nbo_atom_27', 'L_11-26')",0.15268240004457523,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.82716827 0.86168671 0.84520245 0.48842354 0.68445888 0.91925827
 0.8809121  0.77211847 0.46819133 0.74437272 0.76227744 0.55627145
 0.56982076 0.81618412 0.84080657 0.83086104 0.84451851 1.12214798]"
"('nbo_atom_14', 'nbo_atom_27', 'B1_11-27')",0.13372574560816541,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.85017557 0.92116471 0.87119943 0.52618308 0.74250953 0.96006443
 0.82664957 0.74720558 0.44070836 0.76544133 0.75136809 0.53993693
 0.61093682 0.70527393 0.87482523 0.85778073 0.87504136 0.96821595]"
"('nbo_atom_14', 'nbo_atom_27', 'B5_11-27')",0.14812501187439542,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.82947767 0.87830753 0.85226731 0.41582981 0.69431493 0.92969983
 0.83611671 0.76129626 0.43226463 0.85993661 0.82704284 0.54956661
 0.6930404  0.71598342 0.85909893 0.83645801 0.85442383 1.0095553 ]"
"('nbo_atom_14', 'nbo_atom_27', 'L_11-27')",0.15656386091388086,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.88970104 1.03717051 0.9228448  0.55326064 0.79024199 0.98123907
 0.82145883 0.7260364  0.38901219 0.72669295 0.71114355 0.64673489
 0.60741254 0.64182324 0.75823087 0.89852751 0.77021717 0.96293242]"
"('nbo_atom_14', 'nbo_atom_27', 'loc_B5_11-27')",0.22817867821548943,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.84423807 1.14242561 0.89052616 0.44562477 0.83196835 0.87283383
 0.85157696 0.75836266 0.47315538 0.62536878 0.7743467  0.76809446
 0.4940559  0.62170491 0.5709797  0.85232523 0.88682727 1.13026587]"
"('nbo_atom_14', 'nbo_atom_27', 'B1_B5_angle_11-27')",0.1794069440879129,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.84060171 0.7381132  0.87984842 0.51140412 0.77103221 1.07182239
 0.871896   0.78422178 0.40423094 0.62446444 0.74958916 0.69391165
 0.61950605 0.64333665 0.77723607 0.85086908 0.86657557 1.13602117]"
"('nbo_atom_14', 'nbo_atom_27', '0_dihedral_[28, 27, 29, 11]')",0.18222810465341288,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.77221282 1.01707391 0.81170481 0.45331591 0.75119335 1.05186901
 0.81120801 0.73364165 0.41969153 0.86508185 0.66457887 0.75862678
 0.64615993 0.59059858 0.8030986  0.78013838 0.80947395 1.09501267]"
"('nbo_atom_14', 'nbo_atom_27', '0_bond_length_11-26')",0.15254245974219516,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.82631651 0.86298893 0.84528153 0.48996171 0.68325542 0.91952703
 0.87874544 0.77320598 0.46883985 0.74389334 0.76251938 0.55568065
 0.56858695 0.81577719 0.84223746 0.83092001 0.84501528 1.12192795]"
"('nbo_atom_14', 'nbo_atom_27', 'aniso')",0.1618129734368895,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.84973801 0.8072108  0.80695525 0.48828645 0.66100647 0.9199848
 0.82199223 0.72622473 0.42463439 0.95922069 0.79007098 0.49261457
 0.69135252 0.69344438 0.9454066  0.8558158  0.88459596 1.01612597]"
"('nbo_atom_14', 'nbo_atom_27', 'iso')",0.13493394247688162,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.84276551 0.93725372 0.86304611 0.50838479 0.71695923 0.96807863
 0.837728   0.7717454  0.44308791 0.75013224 0.77059782 0.56550388
 0.60143179 0.70657541 0.8643641  0.84947509 0.86678666 0.97076433]"
"('nbo_atom_14', 'nbo_atom_6', 'nbo_atom_26')",0.11876764861680111,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.76244316 0.96711628 0.77500032 0.68579567 0.862429   0.98669846
 0.85786715 0.80396315 0.46560657 0.77365031 0.83217023 0.50841596
 0.71078274 0.56967898 0.7613674  0.77452257 0.77758046 0.95959218]"
"('nbo_atom_14', 'nbo_atom_6', 'L_11-26')",0.1263292226292192,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.75862335 0.87360594 0.76767374 0.60716699 0.75318779 0.93116771
 0.93854972 0.82493003 0.52009526 0.75184856 0.81848776 0.48704828
 0.62957291 0.76040629 0.76341745 0.76529031 0.77073659 1.11287194]"
