combination,r2,q2,mae,rmsd,threshold,model,predictions
"('nbo_atom_11', 'loc_B5_11-27', 'dihedral_[28, 27, 29, 11]')",0.010712867853866048,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.75520125 0.77363955 0.76809262 0.78139785 0.78047427 0.72322912
 0.78446051 0.77410319 0.78818801 0.71868551 0.76511331 0.91444774
 0.73492478 0.74115904 0.71950132 0.75590846 0.7643131  0.79184099]"
"('nbo_atom_11', 'loc_B5_11-27', 'bond_length_11-26')",0.010323216039493488,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.76675253 0.78283222 0.77875561 0.78292818 0.78815701 0.71333862
 0.78153587 0.7730979  0.78894852 0.7037079  0.77435193 0.89687926
 0.72802781 0.74299937 0.71215042 0.76757076 0.77553648 0.77711024]"
"('nbo_atom_11', 'loc_B5_11-27', 'aniso')",0.31364241761867884,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.78480399 0.6950422  0.60337214 0.43960479 0.58483486 0.48405953
 0.84865195 0.70633131 0.63128691 1.21093348 0.95393524 1.01080452
 0.77288745 0.54487126 0.60845289 0.78467033 0.87577773 1.29436004]"
"('nbo_atom_11', 'loc_B5_11-27', 'iso')",0.053990063509351316,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.73797331 0.86933536 0.75262579 0.66846817 0.66286979 0.8276112
 0.89890092 0.90284749 0.67334731 0.62843146 0.87797823 0.89305518
 0.63052839 0.71116914 0.73908753 0.73889154 0.75364333 0.86791648]"
"('nbo_atom_11', 'B1_B5_angle_11-27', 'dihedral_[28, 27, 29, 11]')",0.01609313424799963,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.74596154 0.85401104 0.76182106 0.7269532  0.74708302 0.74440436
 0.75128216 0.74108068 0.75043436 0.82379444 0.71250033 0.9312404
 0.73755297 0.73128411 0.7902475  0.74634608 0.7615774  0.77710594]"
"('nbo_atom_11', 'B1_B5_angle_11-27', 'bond_length_11-26')",0.004586743331260967,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.78557958 0.75462297 0.7915333  0.73732794 0.73452341 0.7302169
 0.7613486  0.75457849 0.76103562 0.75309862 0.75339073 0.82768602
 0.7298833  0.80977212 0.7972868  0.78496893 0.78970237 0.77812492]"
"('nbo_atom_11', 'B1_B5_angle_11-27', 'aniso')",0.1342416266813189,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.81165284 0.43468557 0.71349713 0.58219205 0.58711237 0.78395991
 0.79502776 0.72436456 0.58869554 1.02756437 0.81845727 0.81042822
 0.8415945  0.69973898 0.92276174 0.81325601 0.84981637 1.02987543]"
"('nbo_atom_11', 'B1_B5_angle_11-27', 'iso')",0.0566876177612915,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.75723322 0.91274169 0.76958626 0.62193242 0.63075543 0.83598073
 0.88154454 0.89010805 0.63944378 0.66231028 0.87015462 0.84561479
 0.61422972 0.73351368 0.79194966 0.75763936 0.77380432 0.84613807]"
"('nbo_atom_11', 'dihedral_[28, 27, 29, 11]', 'bond_length_11-26')",0.008990765608978712,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.74952159 0.75888958 0.76337591 0.77130545 0.76573987 0.75250451
 0.77772228 0.76729522 0.76864813 0.75089514 0.74529417 0.91897007
 0.74871045 0.73510661 0.75886579 0.75046457 0.7595006  0.79187067]"
"('nbo_atom_11', 'dihedral_[28, 27, 29, 11]', 'aniso')",0.1434070406117075,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.76048655 0.63450861 0.68035149 0.54022732 0.58360666 0.77732305
 0.76505855 0.69347427 0.58544005 1.14527712 0.7446541  0.92973339
 0.82849683 0.64587057 0.92802937 0.76168443 0.81108832 1.01936993]"
"('nbo_atom_11', 'dihedral_[28, 27, 29, 11]', 'iso')",0.05380622597453366,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.73464616 0.86456531 0.74980613 0.66424502 0.65660582 0.83956973
 0.89770569 0.90156377 0.66561529 0.6402484  0.87105948 0.89675215
 0.63523672 0.7078276  0.75319195 0.73565753 0.75077463 0.86960923]"
"('nbo_atom_11', 'bond_length_11-26', 'aniso')",0.1036412559016956,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.84395813 0.61985548 0.76685247 0.53923424 0.57733905 0.74359723
 0.73627811 0.68757361 0.59778541 1.03774901 0.77427988 0.72782042
 0.78242598 0.79131259 0.97020386 0.84318714 0.87426712 0.92096087]"
"('nbo_atom_11', 'bond_length_11-26', 'iso')",0.05391616205207084,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.74716581 0.87579919 0.76223317 0.65766105 0.65764972 0.84871465
 0.89254651 0.8999378  0.64904814 0.63525945 0.87562563 0.87631244
 0.63074918 0.6991791  0.76676326 0.74867263 0.76419021 0.84717267]"
"('nbo_atom_11', 'aniso', 'iso')",0.1622722572927947,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.80665938 0.75304708 0.73305519 0.42611635 0.46805627 0.85671737
 0.87369257 0.83703232 0.47485882 0.93905894 0.90379313 0.76103501
 0.66958166 0.70516963 0.9532668  0.80705131 0.85032099 1.01616778]"
"('nbo_atom_27', 'nbo_atom_6', 'nbo_atom_26')",0.21645732521315675,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.90071689 1.03541133 0.90266841 0.58011421 0.81851149 1.00584461
 0.68555425 0.71133067 0.3605729  0.80260384 0.78076994 0.53659332
 0.68059301 0.40822425 0.89848347 0.89365426 0.90056052 0.93247326]"
"('nbo_atom_27', 'nbo_atom_6', 'B1_11-26')",0.1453692544804237,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.90383738 0.88328131 0.89429674 0.54258884 0.67507986 0.91627347
 0.81794935 0.74312094 0.5487013  0.79494637 0.74004029 0.41523069
 0.5942679  0.69104667 0.93536341 0.89096753 0.90803164 0.9396569 ]"
"('nbo_atom_27', 'nbo_atom_6', 'B5_11-26')",0.1453692544804237,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.90383738 0.88328131 0.89429674 0.54258884 0.67507986 0.91627347
 0.81794935 0.74312094 0.5487013  0.79494637 0.74004029 0.41523069
 0.5942679  0.69104667 0.93536341 0.89096753 0.90803164 0.9396569 ]"
"('nbo_atom_27', 'nbo_atom_6', 'L_11-26')",0.16667611043840114,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.88552546 0.81427297 0.86877961 0.50548826 0.60397145 0.86684423
 0.87336041 0.76830048 0.59238703 0.777657   0.74940938 0.41739895
 0.54945594 0.80706661 0.91018916 0.86583425 0.87935701 1.09938242]"
"('nbo_atom_27', 'nbo_atom_6', 'B1_11-27')",0.14617237559618568,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.91415925 0.88842558 0.9051307  0.5346018  0.68098779 0.91407151
 0.82638344 0.75031017 0.55142981 0.77967117 0.74687273 0.4145125
 0.58454352 0.69530294 0.89850675 0.90102141 0.91419708 0.93455246]"
"('nbo_atom_27', 'nbo_atom_6', 'B5_11-27')",0.1614397278450681,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.87847963 0.84226348 0.87236612 0.42510371 0.62828205 0.88983292
 0.83002807 0.75851091 0.53044581 0.89398936 0.82065557 0.42634019
 0.68082685 0.70066765 0.91836193 0.8661422  0.8843111  0.98807307]"
"('nbo_atom_27', 'nbo_atom_6', 'L_11-27')",0.2032106313827602,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.99074837 1.0897162  0.99041672 0.58654429 0.73740706 0.96285252
 0.82414609 0.71145602 0.46950724 0.74310528 0.67342917 0.50339089
 0.5718433  0.55699497 0.76327127 0.97302191 0.73940964 0.94741969]"
"('nbo_atom_27', 'nbo_atom_6', 'loc_B5_11-27')",0.29630297804376027,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.91151569 1.19558897 0.92512892 0.4258845  0.78052271 0.83195496
 0.87985909 0.76828826 0.57481297 0.62534159 0.77963735 0.59208954
 0.41764912 0.54594812 0.56247688 0.89403097 0.93524513 1.18870584]"
"('nbo_atom_27', 'nbo_atom_6', 'B1_B5_angle_11-27')",0.22460629641972574,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.89959215 0.65105856 0.90874732 0.51527763 0.70703961 1.08803921
 0.89818319 0.79991003 0.48626969 0.61356692 0.74385877 0.54560928
 0.59119396 0.58418673 0.82023273 0.88731074 0.90341828 1.19118581]"
"('nbo_atom_27', 'nbo_atom_6', 'dihedral_[28, 27, 29, 11]')",0.23565505284131283,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.80119063 1.04393676 0.81354729 0.42867556 0.6894389  1.08020007
 0.82713971 0.73572678 0.48156816 0.93871725 0.63293139 0.62117325
 0.62311335 0.50260271 0.8492795  0.78789764 0.8229873  1.15455435]"
"('nbo_atom_27', 'nbo_atom_6', 'bond_length_11-26')",0.16628350846726814,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.88490956 0.81574823 0.86909796 0.5075072  0.60287479 0.8670317
 0.87048771 0.76919633 0.59344652 0.77733717 0.74948241 0.4168886
 0.54850608 0.80604805 0.91204322 0.86615164 0.88015213 1.09777133]"
"('nbo_atom_27', 'nbo_atom_6', 'aniso')",0.1626338331497832,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.89415293 0.79083411 0.83760905 0.51199784 0.61786388 0.88404347
 0.8100169  0.72434776 0.5254516  0.94847841 0.77102513 0.41038996
 0.66615141 0.68835958 0.98428594 0.8832572  0.90975496 0.97666048]"
"('nbo_atom_27', 'nbo_atom_6', 'iso')",0.15096786973337173,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.88053924 0.92579453 0.87447383 0.50481913 0.64151629 0.94808302
 0.84592465 0.79011888 0.52369932 0.76502874 0.77894033 0.46250185
 0.57653395 0.68818898 0.91149917 0.86966485 0.88756855 0.95978527]"
"('nbo_atom_27', 'nbo_atom_26', 'B1_11-26')",0.2151411507261597,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.90398575 1.02508032 0.90285574 0.57253589 0.80123432 1.00445851
 0.70815222 0.71782655 0.37491549 0.80424573 0.77906566 0.4949306
 0.66518992 0.43120571 0.90673626 0.89541903 0.9037558  0.94308711]"
"('nbo_atom_27', 'nbo_atom_26', 'B5_11-26')",0.21514115072615947,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.90398575 1.02508032 0.90285574 0.57253589 0.80123432 1.00445851
 0.70815222 0.71782655 0.37491549 0.80424573 0.77906566 0.4949306
 0.66518992 0.43120571 0.90673626 0.89541903 0.9037558  0.94308711]"
"('nbo_atom_27', 'nbo_atom_26', 'L_11-26')",0.3563581359773912,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.86000641 0.93604167 0.83460221 0.46364073 0.66129186 0.94810882
 0.83866502 0.79114398 0.36411062 0.76778861 0.84650165 0.43518184
 0.54995958 0.5775171  0.82733533 0.82961127 0.82238655 1.48078736]"
"('nbo_atom_27', 'nbo_atom_26', 'B1_11-27')",0.2172991197386488,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.92043904 1.03619242 0.9206242  0.56074537 0.81433726 1.00189158
 0.71796694 0.72849731 0.37584645 0.77915494 0.79083159 0.49989099
 0.65196345 0.43268864 0.84514923 0.91166952 0.91338142 0.93341026]"
"('nbo_atom_27', 'nbo_atom_26', 'B5_11-27')",0.23523414310332236,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.87746284 0.98023909 0.8789454  0.43948366 0.74584175 0.97806171
 0.7283257  0.73712433 0.35459668 0.91547043 0.86938079 0.48970999
 0.75656979 0.44260132 0.89079589 0.86891285 0.87883062 1.00232777]"
"('nbo_atom_27', 'nbo_atom_26', 'L_11-27')",0.22498428025705342,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.93025489 1.09077031 0.9361253  0.59575974 0.82898118 1.00669414
 0.69325876 0.70005211 0.35529537 0.78060737 0.74992114 0.5828853
 0.66942958 0.39350651 0.83509645 0.92163588 0.83727424 0.92713234]"
"('nbo_atom_27', 'nbo_atom_26', 'loc_B5_11-27')",0.31053908913483963,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.89973625 1.24681968 0.92291372 0.49614478 0.89143003 0.91355602
 0.72401031 0.72585294 0.41102901 0.66609603 0.80108853 0.73110851
 0.55282056 0.33947582 0.60572959 0.89077882 0.91622642 1.0998636 ]"
"('nbo_atom_27', 'nbo_atom_26', 'B1_B5_angle_11-27')",0.277377553921894,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.89531192 0.82168806 0.91406824 0.55665705 0.83974604 1.14489219
 0.75697358 0.76037823 0.32025642 0.64309269 0.78017577 0.66168927
 0.67721738 0.33540924 0.79772767 0.88901366 0.8954179  1.1449653 ]"
"('nbo_atom_27', 'nbo_atom_26', 'dihedral_[28, 27, 29, 11]')",0.24704047541002094,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.83517355 1.09310794 0.85094071 0.51016031 0.80250217 1.07403295
 0.70337311 0.70817696 0.36564017 0.88347878 0.7045407  0.68160637
 0.69091087 0.36114142 0.84722891 0.82812067 0.84725454 1.04729049]"
"('nbo_atom_27', 'nbo_atom_26', 'bond_length_11-26')",0.35699078808478735,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85718509 0.93909911 0.83447866 0.46858239 0.65601847 0.94738866
 0.83090884 0.79483452 0.36739128 0.76606108 0.8476549  0.43479817
 0.54573866 0.57668402 0.83156943 0.82944789 0.82344187 1.48339758]"
"('nbo_atom_27', 'nbo_atom_26', 'aniso')",0.2367481426954079,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.89785043 0.9234268  0.84333112 0.53240379 0.72714401 0.9745647
 0.72079979 0.70433958 0.35623486 0.97048222 0.81262866 0.44226536
 0.72708247 0.43938954 0.96734138 0.88977083 0.90936367 0.9962614 ]"
"('nbo_atom_27', 'nbo_atom_26', 'iso')",0.21563078844606587,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.8977373  1.03389255 0.89700887 0.55993407 0.78701383 1.01231341
 0.72138946 0.73287509 0.37226643 0.79568869 0.78958307 0.50089434
 0.65660719 0.43753098 0.90150926 0.88945096 0.89837847 0.95060665]"
"('nbo_atom_27', 'B1_11-26', 'B5_11-26')",0.044046814227297726,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85908875 0.78157499 0.87711979 0.59456481 0.69465936 0.78443538
 0.69799008 0.69792769 0.65046725 0.75670493 0.69654549 0.8461306
 0.68272826 0.82228759 0.87195092 0.85933832 0.87184534 0.78932108]"
"('nbo_atom_27', 'B1_11-26', 'L_11-26')",0.04705461670674427,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85038629 0.75188561 0.86708967 0.58355236 0.66983829 0.7604322
 0.71247321 0.70494141 0.67099674 0.74867443 0.69791722 0.86691078
 0.67061859 0.87035802 0.85989934 0.84877644 0.8597906  0.84013941]"
"('nbo_atom_27', 'B1_11-26', 'B1_B5_angle_11-26')",0.044046814227297726,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85908875 0.78157499 0.87711979 0.59456481 0.69465936 0.78443538
 0.69799008 0.69792769 0.65046725 0.75670493 0.69654549 0.8461306
 0.68272826 0.82228759 0.87195092 0.85933832 0.87184534 0.78932108]"
"('nbo_atom_27', 'B1_11-26', 'B1_11-27')",0.04630247363922768,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.84385177 0.77677387 0.86007903 0.60574495 0.68434868 0.79265859
 0.68847295 0.68780836 0.64244414 0.78292813 0.68694752 0.83214484
 0.69545473 0.8107396  0.9342084  0.84407637 0.86307663 0.80292207]"
"('nbo_atom_27', 'B1_11-26', 'B5_11-27')",0.07198938596319648,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.82899823 0.73490781 0.84962341 0.43741114 0.63213731 0.75888782
 0.72198903 0.72114029 0.61963768 0.88880802 0.80491603 0.83117316
 0.78984117 0.82588647 0.85406219 0.82904625 0.84330945 0.86290516]"
"('nbo_atom_27', 'B1_11-26', 'L_11-27')",0.048382881626855334,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.8758972  0.82193798 0.89880337 0.61020972 0.71166101 0.78311607
 0.68800743 0.68591517 0.64099135 0.7404613  0.67621414 0.90878758
 0.68575625 0.80232008 0.8241121  0.87622431 0.82745574 0.77680983]"
"('nbo_atom_27', 'B1_11-26', 'loc_B5_11-27')",0.12606015993563313,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85349742 0.97789328 0.89474137 0.52464867 0.77423697 0.69215119
 0.71229778 0.70462486 0.69407253 0.62704043 0.71389086 1.0777632
 0.57933485 0.75178845 0.59197102 0.85371057 0.88221407 0.92880309]"
"('nbo_atom_27', 'B1_11-26', 'B1_B5_angle_11-27')",0.08469104362455704,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.84967386 0.60495724 0.88471985 0.58301522 0.71977159 0.88520607
 0.73664137 0.73101294 0.6216068  0.6246983  0.69293493 0.99920542
 0.69334367 0.76669495 0.78251447 0.85222608 0.86340871 0.94304917]"
"('nbo_atom_27', 'B1_11-26', 'dihedral_[28, 27, 29, 11]')",0.10844373989583411,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.76831126 0.90479358 0.80768704 0.50498467 0.70882073 0.90708138
 0.69250452 0.68677965 0.6054861  0.87276902 0.60217313 1.06571939
 0.71657153 0.67906737 0.79297861 0.76964758 0.79673244 0.95257261]"
"('nbo_atom_27', 'B1_11-26', 'bond_length_11-26')",0.04667087089599853,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85065827 0.75406766 0.86777784 0.58492703 0.6709441  0.76181857
 0.71055432 0.70480006 0.67021846 0.7490122  0.69782998 0.8658188
 0.67107332 0.86726758 0.86119662 0.84948533 0.860747   0.83648348]"
"('nbo_atom_27', 'B1_11-26', 'aniso')",0.10351402617663641,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85570588 0.65324767 0.78509695 0.52683368 0.59088586 0.76813556
 0.71980054 0.6791094  0.58061821 1.03094945 0.7624486  0.71069295
 0.77974382 0.77895971 0.9744538  0.85546543 0.88547452 0.89705858]"
"('nbo_atom_27', 'B1_11-26', 'iso')",0.10088863374213919,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.81578583 0.93656343 0.83161796 0.47277236 0.5974546  0.923496
 0.82195119 0.84140566 0.54193662 0.69313487 0.81782436 0.79307547
 0.59900304 0.76032535 0.83487829 0.8158965  0.83252027 0.90503882]"
"('nbo_atom_27', 'B5_11-26', 'L_11-26')",0.04705461670674593,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85038629 0.75188561 0.86708967 0.58355236 0.66983829 0.7604322
 0.71247321 0.70494141 0.67099674 0.74867443 0.69791722 0.86691078
 0.67061859 0.87035802 0.85989934 0.84877644 0.8597906  0.84013941]"
"('nbo_atom_27', 'B5_11-26', 'B1_B5_angle_11-26')",0.044046814227297726,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85908875 0.78157499 0.87711979 0.59456481 0.69465936 0.78443538
 0.69799008 0.69792769 0.65046725 0.75670493 0.69654549 0.8461306
 0.68272826 0.82228759 0.87195092 0.85933832 0.87184534 0.78932108]"
"('nbo_atom_27', 'B5_11-26', 'B1_11-27')",0.04630247363922757,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.84385177 0.77677387 0.86007903 0.60574495 0.68434868 0.79265859
 0.68847295 0.68780836 0.64244414 0.78292813 0.68694752 0.83214484
 0.69545473 0.8107396  0.9342084  0.84407637 0.86307663 0.80292207]"
"('nbo_atom_27', 'B5_11-26', 'B5_11-27')",0.07198938596319648,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.82899823 0.73490781 0.84962341 0.43741114 0.63213731 0.75888782
 0.72198903 0.72114029 0.61963768 0.88880802 0.80491603 0.83117316
 0.78984117 0.82588647 0.85406219 0.82904625 0.84330945 0.86290516]"
"('nbo_atom_27', 'B5_11-26', 'L_11-27')",0.04838288162685511,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.8758972  0.82193798 0.89880337 0.61020972 0.71166101 0.78311607
 0.68800743 0.68591517 0.64099135 0.7404613  0.67621414 0.90878758
 0.68575625 0.80232008 0.8241121  0.87622431 0.82745574 0.77680983]"
"('nbo_atom_27', 'B5_11-26', 'loc_B5_11-27')",0.12606015993563313,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85349742 0.97789328 0.89474137 0.52464867 0.77423697 0.69215119
 0.71229778 0.70462486 0.69407253 0.62704043 0.71389086 1.0777632
 0.57933485 0.75178845 0.59197102 0.85371057 0.88221407 0.92880309]"
"('nbo_atom_27', 'B5_11-26', 'B1_B5_angle_11-27')",0.08469104362455693,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.84967386 0.60495724 0.88471985 0.58301522 0.71977159 0.88520607
 0.73664137 0.73101294 0.6216068  0.6246983  0.69293493 0.99920542
 0.69334367 0.76669495 0.78251447 0.85222608 0.86340871 0.94304917]"
"('nbo_atom_27', 'B5_11-26', 'dihedral_[28, 27, 29, 11]')",0.10844373989583433,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.76831126 0.90479358 0.80768704 0.50498467 0.70882073 0.90708138
 0.69250452 0.68677965 0.6054861  0.87276902 0.60217313 1.06571939
 0.71657153 0.67906737 0.79297861 0.76964758 0.79673244 0.95257261]"
"('nbo_atom_27', 'B5_11-26', 'bond_length_11-26')",0.046670870895995864,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85065827 0.75406766 0.86777784 0.58492703 0.6709441  0.76181857
 0.71055432 0.70480006 0.67021846 0.7490122  0.69782998 0.8658188
 0.67107332 0.86726758 0.86119662 0.84948533 0.860747   0.83648348]"
"('nbo_atom_27', 'B5_11-26', 'aniso')",0.10351402617663641,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85570588 0.65324767 0.78509695 0.52683368 0.59088586 0.76813556
 0.71980054 0.6791094  0.58061821 1.03094945 0.7624486  0.71069295
 0.77974382 0.77895971 0.9744538  0.85546543 0.88547452 0.89705858]"
"('nbo_atom_27', 'B5_11-26', 'iso')",0.1008886337421393,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.81578583 0.93656343 0.83161796 0.47277236 0.5974546  0.923496
 0.82195119 0.84140566 0.54193662 0.69313487 0.81782436 0.79307547
 0.59900304 0.76032535 0.83487829 0.8158965  0.83252027 0.90503882]"
"('nbo_atom_27', 'L_11-26', 'B1_B5_angle_11-26')",0.047054616706740826,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85038629 0.75188561 0.86708967 0.58355236 0.66983829 0.7604322
 0.71247321 0.70494141 0.67099674 0.74867443 0.69791722 0.86691078
 0.67061859 0.87035802 0.85989934 0.84877644 0.8597906  0.84013941]"
"('nbo_atom_27', 'L_11-26', 'B1_11-27')",0.050085710635486835,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.83143324 0.74238257 0.84585395 0.59517945 0.65453224 0.76690028
 0.70324503 0.69403049 0.66430742 0.77827828 0.6868765  0.8532837
 0.68390963 0.86315676 0.93110201 0.82955055 0.84796    0.86269852]"
"('nbo_atom_27', 'L_11-26', 'B5_11-27')",0.0720319722969911,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.82827293 0.73176917 0.84870222 0.43790585 0.62979218 0.75620579
 0.72350549 0.72173717 0.62255649 0.88624225 0.80380107 0.83393486
 0.78706455 0.83182192 0.85277563 0.8280921  0.84214881 0.86835213]"
"('nbo_atom_27', 'L_11-26', 'L_11-27')",0.05288064856297192,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.86806204 0.79221197 0.8901805  0.59930247 0.68385578 0.75309398
 0.70422085 0.69250053 0.66479805 0.72762951 0.67432998 0.94563006
 0.67126159 0.85845594 0.80071634 0.86609517 0.80466452 0.83767132]"
"('nbo_atom_27', 'L_11-26', 'loc_B5_11-27')",0.12613132027633112,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85483249 0.98388051 0.89644017 0.52592018 0.77868013 0.69532238
 0.71010916 0.70356344 0.69112534 0.62744437 0.71378992 1.07602699
 0.58055673 0.74373958 0.59200931 0.8553386  0.88418389 0.92171744]"
"('nbo_atom_27', 'L_11-26', 'B1_B5_angle_11-27')",0.08541141156271692,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.85377044 0.61067742 0.89049562 0.58822003 0.73442483 0.90374643
 0.73113668 0.72916808 0.60902489 0.62143285 0.69199813 0.99688473
 0.70039918 0.73791876 0.78382267 0.85744446 0.86934645 0.92476896]"
